,0,1,2,3,4
2012-12-28,3508 位速 (其他電子業),8081 致新 (半導體業),5234 達興材料 (光電業),2449 京元電子 (半導體業),6257 矽格 (半導體業)
2013-01-02,2385 群光 (電子零組件業),5371 中光電 (光電業),3008 大立光 (光電業),4979 華星光 (通信網路業),3376 新日興 (電子零組件業)
2013-01-03,5347 世界 (半導體業),2449 京元電子 (半導體業),3545 敦泰 (半導體業),3265 台星科 (半導體業),8406 金可-KY (化學生技醫療)
2013-01-04,2547 日勝生 (建材營造),9945 潤泰新 (其他),2548 華固 (建材營造),3691 碩禾 (光電業),2520 冠德 (建材營造)
2013-01-07,2547 日勝生 (建材營造),2520 冠德 (建材營造),1314 中石化 (塑膠工業),3691 碩禾 (光電業),9939 宏全 (其他)
2013-01-08,2520 冠德 (建材營造),2603 長榮 (航運業),2547 日勝生 (建材營造),9939 宏全 (其他),2031 新光鋼 (鋼鐵工業)
2013-01-09,2520 冠德 (建材營造),3234 光環 (通信網路業),5347 世界 (半導體業),3691 碩禾 (光電業),2031 新光鋼 (鋼鐵工業)
2013-01-10,2881 富邦金 (金融保險業),2520 冠德 (建材營造),2618 長榮航 (航運業),2823 中壽 (其他證券),2547 日勝生 (建材營造)
2013-01-11,2520 冠德 (建材營造),2881 富邦金 (金融保險業),5213 亞昕 (建材營造),2823 中壽 (其他證券),2547 日勝生 (建材營造)
2013-01-14,5213 亞昕 (建材營造),2823 中壽 (其他證券),2881 富邦金 (金融保險業),2393 億光 (光電業),2867 三商壽 (金融保險業)
2013-01-15,5213 亞昕 (建材營造),2538 基泰 (建材營造),5230 雷笛克光學 (光電業),2439 美律 (通信網路業),6261 久元 (半導體業)
2013-01-16,2344 華邦電 (半導體業),3556 禾瑞亞 (半導體業),5213 亞昕 (建材營造),2520 冠德 (建材營造),5230 雷笛克光學 (光電業)
2013-01-17,3105 穩懋 (半導體業),3556 禾瑞亞 (半導體業),3596 智易 (通信網路業),2344 華邦電 (半導體業),3189 景碩 (半導體業)
2013-01-18,3551 世禾 (綠能環保),6261 久元 (半導體業),3023 信邦 (電子零組件業),5434 崇越 (電子通路業),
2013-01-21,6271 同欣電 (半導體業),6230 尼得科超眾 (電腦及週邊設備業),3008 大立光 (光電業),3376 新日興 (電子零組件業),6261 久元 (半導體業)
2013-01-22,3596 智易 (通信網路業),6230 尼得科超眾 (電腦及週邊設備業),3008 大立光 (光電業),3045 台灣大 (通信網路業),3376 新日興 (電子零組件業)
2013-01-23,3596 智易 (通信網路業),4152 台微體 (化學生技醫療),4935 茂林-KY (光電業),2393 億光 (光電業),3607 谷崧 (電子零組件業)
2013-01-24,3596 智易 (通信網路業),4979 華星光 (通信網路業),2393 億光 (光電業),6152 百一 (通信網路業),4935 茂林-KY (光電業)
2013-01-25,6285 啟碁 (通信網路業),6271 同欣電 (半導體業),1558 伸興 (電機機械),1537 廣隆 (電機機械),2499 東貝 (電子工業)
2013-01-28,4979 華星光 (通信網路業),6285 啟碁 (通信網路業),6245 立端 (通信網路業),6152 百一 (通信網路業),6271 同欣電 (半導體業)
2013-01-29,6143 振曜 (通信網路業),3008 大立光 (光電業),6285 啟碁 (通信網路業),2886 兆豐金 (金融保險業),2890 永豐金 (金融保險業)
2013-01-30,2458 義隆 (半導體業),2379 瑞昱 (半導體業),6285 啟碁 (通信網路業),3450 聯鈞 (半導體業),2890 永豐金 (金融保險業)
2013-01-31,6285 啟碁 (通信網路業),2867 三商壽 (金融保險業),5388 中磊 (通信網路業),2881 富邦金 (金融保險業),1507 永大 (電機機械)
2013-02-01,2458 義隆 (半導體業),2379 瑞昱 (半導體業),5347 世界 (半導體業),5388 中磊 (通信網路業),6285 啟碁 (通信網路業)
2013-02-04,2881 富邦金 (金融保險業),2886 兆豐金 (金融保險業),6271 同欣電 (半導體業),2891 中信金 (金融保險業),2890 永豐金 (金融保險業)
2013-02-05,2881 富邦金 (金融保險業),2886 兆豐金 (金融保險業),2885 元大金 (金融保險業),2891 中信金 (金融保險業),2890 永豐金 (金融保險業)
2013-02-06,2881 富邦金 (金融保險業),2926 誠品生活 (文化創意業),2882 國泰金 (金融保險業),2891 中信金 (金融保險業),1565 精華 (生技醫療業)
2013-02-18,2882 國泰金 (金融保險業),2926 誠品生活 (文化創意業),2881 富邦金 (金融保險業),2891 中信金 (金融保險業),2888 新光金 (金融保險業)
2013-02-19,2882 國泰金 (金融保險業),2409 友達 (光電業),3481 群創 (光電業),3673 TPK-KY (光電業),2888 新光金 (金融保險業)
2013-02-20,3481 群創 (光電業),8069 元太 (光電業),3673 TPK-KY (光電業),4130 健亞 (生技醫療業),6143 振曜 (通信網路業)
2013-02-21,2409 友達 (光電業),3673 TPK-KY (光電業),1789 神隆 (生技醫療業),3376 新日興 (電子零組件業),1569 濱川 (電腦及週邊設備業)
2013-02-22,4114 健喬 (生技醫療業),2474 可成 (其他電子業),1789 神隆 (生技醫療業),3630 新鉅科 (光電業),4987 科誠 (電腦及週邊設備業)
2013-02-23,3481 群創 (光電業),4105 東洋 (生技醫療業),2882 國泰金 (金融保險業),2890 永豐金 (金融保險業),1789 神隆 (生技醫療業)
2013-02-25,3481 群創 (光電業),2890 永豐金 (金融保險業),3673 TPK-KY (光電業),2881 富邦金 (金融保險業),1907 永豐餘 (造紙工業)
2013-02-26,3545 敦泰 (半導體業),3450 聯鈞 (半導體業),2323 中環 (光電業),2351 順德 (半導體業),9907 統一實 (其他)
2013-02-27,3481 群創 (光電業),2439 美律 (通信網路業),3630 新鉅科 (光電業),2323 中環 (光電業),4933 友輝 (光電業)
2013-03-01,2458 義隆 (半導體業),3545 敦泰 (半導體業),5347 世界 (半導體業),2379 瑞昱 (半導體業),2449 京元電子 (半導體業)
2013-03-04,2458 義隆 (半導體業),5347 世界 (半導體業),2449 京元電子 (半導體業),3545 敦泰 (半導體業),4401 東隆興 (紡織纖維)
2013-03-05,2206 三陽工業 (汽車工業),9914 美利達 (運動休閒),2409 友達 (光電業),3673 TPK-KY (光電業),5230 雷笛克光學 (光電業)
2013-03-06,3034 聯詠 (半導體業),2458 義隆 (半導體業),6143 振曜 (通信網路業),3481 群創 (光電業),5347 世界 (半導體業)
2013-03-07,1535 中宇 (電機機械),3034 聯詠 (半導體業),6143 振曜 (通信網路業),5483 中美晶 (半導體業),3481 群創 (光電業)
2013-03-08,2881 富邦金 (金融保險業),6143 振曜 (通信網路業),2888 新光金 (金融保險業),6244 茂迪 (光電業),2409 友達 (光電業)
2013-03-11,4935 茂林-KY (光電業),4944 兆遠 (其他),2809 京城銀 (其他證券),5434 崇越 (電子通路業),2884 玉山金 (金融保險業)
2013-03-12,6239 力成 (半導體業),4935 茂林-KY (光電業),2393 億光 (光電業),2499 東貝 (電子工業),6257 矽格 (半導體業)
2013-03-13,3552 同致 (其他電子業),4935 茂林-KY (光電業),3088 艾訊 (電腦及週邊設備業),3615 安可 (光電業),2499 東貝 (電子工業)
2013-03-14,2801 彰銀 (金融保險業),3552 同致 (其他電子業),2891 中信金 (金融保險業),3227 原相 (半導體業),2884 玉山金 (金融保險業)
2013-03-15,3552 同致 (其他電子業),1795 美時 (生技醫療業),3454 晶睿 (光電業),3008 大立光 (光電業),9951 皇田 (電機機械)
2013-03-18,1477 聚陽 (紡織纖維),3454 晶睿 (光電業),2505 國揚 (建材營造),2536 宏普 (建材營造),2542 興富發 (建材營造)
2013-03-19,1477 聚陽 (紡織纖維),2385 群光 (電子零組件業),,,
2013-03-20,6261 久元 (半導體業),2393 億光 (光電業),4401 東隆興 (紡織纖維),1477 聚陽 (紡織纖維),
2013-03-21,1707 葡萄王 (生技醫療業),4933 友輝 (光電業),4108 懷特 (生技醫療業),1504 東元 (電機機械),4152 台微體 (化學生技醫療)
2013-03-22,6147 頎邦 (半導體業),3105 穩懋 (半導體業),4935 茂林-KY (光電業),2536 宏普 (建材營造),2535 達欣工 (建材營造)
2013-03-25,6147 頎邦 (半導體業),2393 億光 (光電業),2451 創見 (半導體業),3034 聯詠 (半導體業),2458 義隆 (半導體業)
2013-03-26,2458 義隆 (半導體業),5347 世界 (半導體業),6257 矽格 (半導體業),3006 晶豪科 (半導體業),3450 聯鈞 (半導體業)
2013-03-27,3105 穩懋 (半導體業),2458 義隆 (半導體業),3008 大立光 (光電業),5234 達興材料 (光電業),6230 尼得科超眾 (電腦及週邊設備業)
2013-03-28,2511 太子 (建材營造),4927 泰鼎-KY (電子零組件業),2538 基泰 (建材營造),,
2013-03-29,3450 聯鈞 (半導體業),5234 達興材料 (光電業),3006 晶豪科 (半導體業),2362 藍天 (電腦及週邊設備業),6257 矽格 (半導體業)
2013-04-01,3450 聯鈞 (半導體業),3454 晶睿 (光電業),5483 中美晶 (半導體業),6257 矽格 (半導體業),2451 創見 (半導體業)
2013-04-02,3454 晶睿 (光電業),2362 藍天 (電腦及週邊設備業),8044 網家 (數位雲端),2383 台光電 (電子零組件業),
2013-04-03,3673 TPK-KY (光電業),5213 亞昕 (建材營造),1504 東元 (電機機械),3508 位速 (其他電子業),9941 裕融 (其他)
2013-04-08,3545 敦泰 (半導體業),3556 禾瑞亞 (半導體業),3450 聯鈞 (半導體業),2303 聯電 (半導體業),3034 聯詠 (半導體業)
2013-04-09,8996 高力 (電機機械),4745 合富-KY (生技醫療業),3673 TPK-KY (光電業),5312 寶島科 (生技醫療業),3508 位速 (其他電子業)
2013-04-10,4532 瑞智 (電機機械),2233 宇隆 (汽車工業),3673 TPK-KY (光電業),4745 合富-KY (生技醫療業),8996 高力 (電機機械)
2013-04-11,5347 世界 (半導體業),3450 聯鈞 (半導體業),3545 敦泰 (半導體業),3556 禾瑞亞 (半導體業),5234 達興材料 (光電業)
2013-04-12,3673 TPK-KY (光電業),1507 永大 (電機機械),6143 振曜 (通信網路業),6282 康舒 (電子零組件業),2233 宇隆 (汽車工業)
2013-04-15,5347 世界 (半導體業),6147 頎邦 (半導體業),1504 東元 (電機機械),2379 瑞昱 (半導體業),9946 三發地產 (建材營造)
2013-04-16,5347 世界 (半導體業),6147 頎邦 (半導體業),2458 義隆 (半導體業),2379 瑞昱 (半導體業),3611 鼎翰 (電腦及週邊設備業)
2013-04-17,5347 世界 (半導體業),6147 頎邦 (半導體業),2458 義隆 (半導體業),2501 國建 (建材營造),2379 瑞昱 (半導體業)
2013-04-18,2458 義隆 (半導體業),5347 世界 (半導體業),1504 東元 (電機機械),6147 頎邦 (半導體業),2501 國建 (建材營造)
2013-04-19,5347 世界 (半導體業),6230 尼得科超眾 (電腦及週邊設備業),2458 義隆 (半導體業),2330 台積電 (半導體業),1558 伸興 (電機機械)
2013-04-22,6257 矽格 (半導體業),2458 義隆 (半導體業),2379 瑞昱 (半導體業),2330 台積電 (半導體業),2454 聯發科 (半導體業)
2013-04-23,2330 台積電 (半導體業),2379 瑞昱 (半導體業),2357 華碩 (電腦及週邊設備業),3260 威剛 (半導體業),2451 創見 (半導體業)
2013-04-24,6239 力成 (半導體業),2330 台積電 (半導體業),1558 伸興 (電機機械),2303 聯電 (半導體業),1590 亞德客-KY (電機機械)
2013-04-25,2823 中壽 (其他證券),3260 威剛 (半導體業),8271 宇瞻 (半導體業),3551 世禾 (綠能環保),3034 聯詠 (半導體業)
2013-04-26,8271 宇瞻 (半導體業),4938 和碩 (電腦及週邊設備業),5306 桂盟 (運動休閒),2379 瑞昱 (半導體業),6147 頎邦 (半導體業)
2013-04-29,8271 宇瞻 (半導體業),2379 瑞昱 (半導體業),4938 和碩 (電腦及週邊設備業),5483 中美晶 (半導體業),2458 義隆 (半導體業)
2013-04-30,4938 和碩 (電腦及週邊設備業),2379 瑞昱 (半導體業),5483 中美晶 (半導體業),2458 義隆 (半導體業),2357 華碩 (電腦及週邊設備業)
2013-05-02,2379 瑞昱 (半導體業),4938 和碩 (電腦及週邊設備業),1702 南僑 (食品工業),2888 新光金 (金融保險業),2439 美律 (通信網路業)
2013-05-03,2409 友達 (光電業),1702 南僑 (食品工業),1216 統一 (食品工業),8044 網家 (數位雲端),
2013-05-06,2303 聯電 (半導體業),2379 瑞昱 (半導體業),1702 南僑 (食品工業),2409 友達 (光電業),3545 敦泰 (半導體業)
2013-05-07,6147 頎邦 (半導體業),3044 健鼎 (電子零組件業),2303 聯電 (半導體業),5483 中美晶 (半導體業),2449 京元電子 (半導體業)
2013-05-08,9921 巨大 (運動休閒),3044 健鼎 (電子零組件業),6274 台燿 (電子零組件業),5478 智冠 (文化創意業),
2013-05-09,6244 茂迪 (光電業),6239 力成 (半導體業),4938 和碩 (電腦及週邊設備業),8088 品安 (半導體業),2313 華通 (電子零組件業)
2013-05-10,6269 台郡 (電子零組件業),1303 南亞 (塑膠工業),3691 碩禾 (光電業),4128 中天 (生技醫療業),3176 基亞 (生技醫療業)
2013-05-13,2062 橋椿 (居家生活),1710 東聯 (化學工業),3691 碩禾 (光電業),1789 神隆 (生技醫療業),3176 基亞 (生技醫療業)
2013-05-14,2062 橋椿 (居家生活),1707 葡萄王 (生技醫療業),4114 健喬 (生技醫療業),1718 中纖 (化學工業),3176 基亞 (生技醫療業)
2013-05-15,4128 中天 (生技醫療業),8406 金可-KY (化學生技醫療),1565 精華 (生技醫療業),4114 健喬 (生技醫療業),4933 友輝 (光電業)
2013-05-16,2885 元大金 (金融保險業),2883 凱基金 (金融保險業),2882 國泰金 (金融保險業),2501 國建 (建材營造),2884 玉山金 (金融保險業)
2013-05-17,3481 群創 (光電業),2883 凱基金 (金融保險業),1795 美時 (生技醫療業),2885 元大金 (金融保險業),6143 振曜 (通信網路業)
2013-05-20,6274 台燿 (電子零組件業),2891 中信金 (金融保險業),2313 華通 (電子零組件業),1795 美時 (生技醫療業),2883 凱基金 (金融保險業)
2013-05-21,2313 華通 (電子零組件業),9945 潤泰新 (其他),6269 台郡 (電子零組件業),3049 精金 (光電業),1795 美時 (生技醫療業)
2013-05-22,2313 華通 (電子零組件業),6269 台郡 (電子零組件業),2325 矽品 (電子工業),3006 晶豪科 (半導體業),5234 達興材料 (光電業)
2013-05-23,6269 台郡 (電子零組件業),6274 台燿 (電子零組件業),2313 華通 (電子零組件業),8039 台虹 (電子零組件業),3596 智易 (通信網路業)
2013-05-24,2313 華通 (電子零組件業),6269 台郡 (電子零組件業),8039 台虹 (電子零組件業),,
2013-05-27,2313 華通 (電子零組件業),2439 美律 (通信網路業),2356 英業達 (電腦及週邊設備業),6269 台郡 (電子零組件業),8039 台虹 (電子零組件業)
2013-05-28,8046 南電 (電子零組件業),2439 美律 (通信網路業),2313 華通 (電子零組件業),2356 英業達 (電腦及週邊設備業),6269 台郡 (電子零組件業)
2013-05-29,2439 美律 (通信網路業),6143 振曜 (通信網路業),6188 廣明 (電腦及週邊設備業),2356 英業達 (電腦及週邊設備業),3008 大立光 (光電業)
2013-05-30,2439 美律 (通信網路業),6188 廣明 (電腦及週邊設備業),3545 敦泰 (半導體業),2351 順德 (半導體業),2356 英業達 (電腦及週邊設備業)
2013-05-31,2439 美律 (通信網路業),6188 廣明 (電腦及週邊設備業),4915 致伸 (電子零組件業),6230 尼得科超眾 (電腦及週邊設備業),2356 英業達 (電腦及週邊設備業)
2013-06-03,3529 力旺 (半導體業),2439 美律 (通信網路業),2351 順德 (半導體業),2344 華邦電 (半導體業),2458 義隆 (半導體業)
2013-06-04,3529 力旺 (半導體業),8255 朋程 (電機機械),6230 尼得科超眾 (電腦及週邊設備業),3556 禾瑞亞 (半導體業),2351 順德 (半導體業)
2013-06-05,1319 東陽 (汽車工業),9951 皇田 (電機機械),3227 原相 (半導體業),,
2013-06-06,3529 力旺 (半導體業),6271 同欣電 (半導體業),3257 虹冠電 (半導體業),3189 景碩 (半導體業),2501 國建 (建材營造)
2013-06-07,1777 生泰 (生技醫療業),4126 太醫 (生技醫療業),,,
2013-06-10,1312 國喬 (塑膠工業),4126 太醫 (生技醫療業),1305 華夏 (塑膠工業),4114 健喬 (生技醫療業),1789 神隆 (生技醫療業)
2013-06-11,3454 晶睿 (光電業),1305 華夏 (塑膠工業),3008 大立光 (光電業),4126 太醫 (生技醫療業),1789 神隆 (生技醫療業)
2013-06-13,1702 南僑 (食品工業),1707 葡萄王 (生技醫療業),2892 第一金 (金融保險業),4126 太醫 (生技醫療業),2812 台中銀 (金融保險業)
2013-06-14,1707 葡萄王 (生技醫療業),4743 合一 (生技醫療業),1565 精華 (生技醫療業),1777 生泰 (生技醫療業),4904 遠傳 (通信網路業)
2013-06-17,3164 景岳 (生技醫療業),1707 葡萄王 (生技醫療業),4743 合一 (生技醫療業),4114 健喬 (生技醫療業),1590 亞德客-KY (電機機械)
2013-06-18,1707 葡萄王 (生技醫療業),6230 尼得科超眾 (電腦及週邊設備業),4105 東洋 (生技醫療業),2474 可成 (其他電子業),3454 晶睿 (光電業)
2013-06-19,3545 敦泰 (半導體業),8271 宇瞻 (半導體業),3189 景碩 (半導體業),3529 力旺 (半導體業),8255 朋程 (電機機械)
2013-06-20,2355 敬鵬 (電子零組件業),6504 南六 (其他),1303 南亞 (塑膠工業),5355 佳總 (電子零組件業),1305 華夏 (塑膠工業)
2013-06-21,2355 敬鵬 (電子零組件業),2884 玉山金 (金融保險業),6504 南六 (其他),4107 邦特 (生技醫療業),2823 中壽 (其他證券)
2013-06-24,2355 敬鵬 (電子零組件業),6504 南六 (其他),1312 國喬 (塑膠工業),2884 玉山金 (金融保險業),2885 元大金 (金融保險業)
2013-06-25,6504 南六 (其他),3045 台灣大 (通信網路業),1305 華夏 (塑膠工業),2317 鴻海 (其他電子業),1301 台塑 (塑膠工業)
2013-06-26,2317 鴻海 (其他電子業),3163 波若威 (通信網路業),2395 研華 (電腦及週邊設備業),1707 葡萄王 (生技醫療業),2332 友訊 (通信網路業)
2013-06-27,2303 聯電 (半導體業),3189 景碩 (半導體業),2325 矽品 (電子工業),3034 聯詠 (半導體業),3450 聯鈞 (半導體業)
2013-06-28,2303 聯電 (半導體業),1319 東陽 (汽車工業),8299 群聯 (半導體業),1707 葡萄王 (生技醫療業),6147 頎邦 (半導體業)
2013-07-01,2303 聯電 (半導體業),8299 群聯 (半導體業),4107 邦特 (生技醫療業),1565 精華 (生技醫療業),1319 東陽 (汽車工業)
2013-07-02,3454 晶睿 (光電業),2303 聯電 (半導體業),4107 邦特 (生技醫療業),3529 力旺 (半導體業),6147 頎邦 (半導體業)
2013-07-03,3529 力旺 (半導體業),4107 邦特 (生技醫療業),2303 聯電 (半導體業),1565 精華 (生技醫療業),5347 世界 (半導體業)
2013-07-04,1702 南僑 (食品工業),9951 皇田 (電機機械),1565 精華 (生技醫療業),4207 環泰 (食品工業),4107 邦特 (生技醫療業)
